Date,Price,Open,High,Low,Vol.,Change %
9/14/2020,45063.00,44577.00,45225.00,44577.00,1130000.00,0.01
9/15/2020,44901.00,45063.00,45225.00,44658.00,953540.00,0.00
9/16/2020,44496.00,44901.00,44901.00,44252.00,1090000.00,-0.01
9/17/2020,43766.00,44496.00,44496.00,43766.00,1490000.00,-0.02
9/18/2020,43928.00,43766.00,44252.00,43766.00,1350000.00,0.00
9/21/2020,44171.00,44090.00,44415.00,44090.00,1060000.00,0.01
9/22/2020,44009.00,44171.00,44252.00,43847.00,912420.00,0.00
9/23/2020,44901.00,44252.00,44901.00,44090.00,1540000.00,0.02
9/24/2020,44577.00,44658.00,45144.00,44577.00,1060000.00,-0.01
9/25/2020,44333.00,44577.00,44820.00,44171.00,850010.00,-0.01
9/28/2020,44333.00,44333.00,44658.00,44171.00,748030.00,0.00
9/29/2020,43442.00,44496.00,44496.00,43442.00,1540000.00,-0.02
9/30/2020,44252.00,43442.00,44252.00,43442.00,1010000.00,0.02
10/1/2020,44496.00,44333.00,44577.00,44252.00,1160000.00,0.01
10/2/2020,43847.00,44496.00,44577.00,43604.00,1780000.00,-0.01
10/5/2020,45387.00,44252.00,45549.00,43847.00,3920000.00,0.04
10/6/2020,47008.00,45711.00,47251.00,45630.00,5280000.00,0.04
10/7/2020,50169.00,47008.00,50250.00,46927.00,7720000.00,0.07
10/8/2020,51790.00,49845.00,51790.00,49115.00,5820000.00,0.03
10/9/2020,55194.00,51466.00,55275.00,50412.00,6410000.00,0.07
10/12/2020,56896.00,55113.00,56896.00,53897.00,6980000.00,0.03
10/13/2020,60624.00,56734.00,60867.00,55113.00,5600000.00,0.07
10/14/2020,64839.00,60543.00,64839.00,59246.00,6080000.00,0.07
10/15/2020,65730.00,64839.00,67189.00,63461.00,6840000.00,0.01
10/16/2020,64839.00,65649.00,65649.00,61192.00,7850000.00,-0.01
10/19/2020,66460.00,61759.00,66460.00,61759.00,3690000.00,0.03
10/20/2020,67837.00,66298.00,67837.00,64839.00,5850000.00,0.02
10/21/2020,67837.00,67270.00,68810.00,66460.00,2110000.00,0.00
10/22/2020,68891.00,67108.00,68891.00,66865.00,6160000.00,0.02
10/23/2020,69702.00,68972.00,69783.00,68486.00,4100000.00,0.01
10/26/2020,71242.00,68648.00,71242.00,68648.00,5600000.00,0.02
10/27/2020,71242.00,71323.00,72133.00,68891.00,4850000.00,0.00
10/28/2020,69702.00,71160.00,71160.00,68243.00,5560000.00,-0.02
10/29/2020,68081.00,67270.00,68891.00,64839.00,8050000.00,-0.02
10/30/2020,68081.00,66622.00,68081.00,64433.00,4870000.00,0.00
11/2/2020,68486.00,68081.00,68486.00,66703.00,4620000.00,0.01
11/3/2020,68081.00,68081.00,68324.00,67432.00,3810000.00,-0.01
11/4/2020,68243.00,68081.00,68648.00,67351.00,2410000.00,0.00
11/5/2020,71242.00,68486.00,71242.00,67919.00,2150000.00,0.04
11/6/2020,72862.00,71160.00,72862.00,70512.00,1460000.00,0.02
11/9/2020,77482.00,72944.00,77482.00,72781.00,2960000.00,0.06
11/10/2020,77320.00,77806.00,79427.00,76915.00,4190000.00,0.00
11/11/2020,77320.00,75942.00,77320.00,74565.00,2430000.00,0.00
11/12/2020,75456.00,77401.00,77401.00,75456.00,580900.00,-0.02
11/13/2020,73025.00,75132.00,75132.00,72862.00,1310000.00,-0.03
11/16/2020,68000.00,72538.00,73025.00,68000.00,2950000.00,-0.07
11/17/2020,68891.00,68081.00,69621.00,67919.00,976450.00,0.01
11/18/2020,67189.00,68972.00,68972.00,67027.00,1180000.00,-0.02
11/19/2020,66460.00,67270.00,67594.00,65649.00,1450000.00,-0.01
11/20/2020,66460.00,66217.00,68000.00,65730.00,1400000.00,0.00
11/23/2020,67351.00,66460.00,67594.00,66460.00,1050000.00,0.01
11/24/2020,66460.00,67351.00,67351.00,64839.00,815460.00,-0.01
11/25/2020,66703.00,66460.00,67270.00,66460.00,823980.00,0.00
11/26/2020,67837.00,66217.00,68000.00,66135.00,612790.00,0.02
11/27/2020,67837.00,67837.00,67837.00,67108.00,504680.00,0.00
11/30/2020,66460.00,66541.00,67675.00,66217.00,1160000.00,-0.02
12/1/2020,67270.00,65244.00,67270.00,65244.00,1260000.00,0.01
12/2/2020,67432.00,67270.00,68081.00,66460.00,889360.00,0.00
12/3/2020,67594.00,67513.00,68081.00,66865.00,650480.00,0.00
12/4/2020,69702.00,68081.00,70917.00,67675.00,2370000.00,0.03
12/7/2020,69702.00,70107.00,70593.00,69296.00,990250.00,0.00
12/8/2020,69296.00,69783.00,70026.00,69134.00,1030000.00,-0.01
12/9/2020,69215.00,69296.00,69458.00,68891.00,1010000.00,0.00
12/10/2020,68000.00,69215.00,69215.00,67756.00,1720000.00,-0.02
12/11/2020,68486.00,68000.00,68567.00,67432.00,949320.00,0.01
12/14/2020,68486.00,68648.00,68972.00,68000.00,1300000.00,0.00
12/15/2020,68486.00,68486.00,68729.00,68000.00,1120000.00,0.00
12/16/2020,68486.00,68081.00,68567.00,68000.00,778250.00,0.00
12/17/2020,68896.00,68486.00,69142.00,67912.00,1420000.00,0.01
12/18/2020,68978.00,68650.00,69142.00,68650.00,1700000.00,0.00
12/21/2020,68732.00,69716.00,69716.00,68404.00,992420.00,0.00
12/22/2020,67912.00,68732.00,68896.00,67666.00,966300.00,-0.01
12/23/2020,67912.00,67830.00,69142.00,67748.00,1090000.00,0.00
12/24/2020,67830.00,67912.00,68076.00,67092.00,766680.00,0.00
12/25/2020,67666.00,68076.00,68158.00,67584.00,718310.00,0.00
12/28/2020,67584.00,68076.00,68240.00,67338.00,663780.00,0.00
12/29/2020,68240.00,68896.00,68896.00,68076.00,1730000.00,0.01
12/30/2020,68486.00,68814.00,69060.00,67748.00,1150000.00,0.00
12/31/2020,72915.00,68076.00,73079.00,68076.00,4570000.00,0.06
1/4/2021,72915.00,74637.00,74637.00,72915.00,2300000.00,0.00
1/5/2021,73243.00,72997.00,73817.00,72259.00,1530000.00,0.00
1/6/2021,72423.00,73243.00,74637.00,72177.00,2810000.00,-0.01
1/7/2021,75457.00,72423.00,75868.00,72423.00,3630000.00,0.04
1/8/2021,76360.00,76278.00,77426.00,75457.00,3170000.00,0.01
1/11/2021,77180.00,76442.00,78328.00,76442.00,3060000.00,0.01
1/12/2021,77098.00,77180.00,77344.00,76360.00,2200000.00,0.00
1/13/2021,76524.00,77262.00,77344.00,76032.00,3060000.00,-0.01
1/14/2021,75704.00,76442.00,76524.00,75211.00,1740000.00,-0.01
1/15/2021,76278.00,76278.00,76606.00,75868.00,2570000.00,0.01
1/18/2021,78000.00,77918.00,80461.00,77836.00,4490000.00,0.02
1/19/2021,74555.00,78574.00,78574.00,72587.00,2900000.00,-0.04
1/20/2021,74555.00,75047.00,75293.00,70536.00,2780000.00,0.00
1/21/2021,75047.00,75047.00,75539.00,73325.00,2620000.00,0.01
1/22/2021,76524.00,75457.00,78082.00,74637.00,3670000.00,0.02
1/25/2021,79558.00,77918.00,80379.00,77098.00,4640000.00,0.04
1/26/2021,78328.00,80543.00,80543.00,74883.00,2970000.00,-0.02
1/27/2021,75211.00,77508.00,77754.00,73981.00,2690000.00,-0.04
1/28/2021,69962.00,69962.00,73325.00,69962.00,4580000.00,-0.07
1/29/2021,70126.00,66025.00,74637.00,66025.00,3410000.00,0.00
2/1/2021,67256.00,70454.00,72423.00,66435.00,2150000.00,-0.04
2/2/2021,68896.00,67256.00,69716.00,65615.00,2310000.00,0.02
2/3/2021,72915.00,70126.00,72997.00,70126.00,1850000.00,0.06
2/4/2021,73407.00,72177.00,74227.00,71767.00,1700000.00,0.01
2/5/2021,73489.00,73407.00,73817.00,73079.00,1450000.00,0.00
2/8/2021,70208.00,73489.00,73735.00,68896.00,2710000.00,-0.04
2/9/2021,72751.00,70536.00,73489.00,69798.00,1740000.00,0.04
2/17/2021,75457.00,73653.00,75457.00,72833.00,1370000.00,0.04
2/18/2021,78000.00,75457.00,78738.00,74637.00,2650000.00,0.03
2/19/2021,77836.00,76770.00,78328.00,76770.00,1700000.00,0.00
2/22/2021,77590.00,77836.00,78000.00,76934.00,1420000.00,0.00
2/23/2021,76032.00,77508.00,77508.00,75868.00,1910000.00,-0.02
2/24/2021,74637.00,77098.00,77098.00,74227.00,1770000.00,-0.02
2/25/2021,73489.00,75293.00,75293.00,73325.00,1890000.00,-0.02
2/26/2021,74063.00,72669.00,74145.00,72587.00,1780000.00,0.01
3/1/2021,74883.00,74145.00,75375.00,74063.00,1030000.00,0.01
3/2/2021,74555.00,76114.00,76114.00,73817.00,1230000.00,0.00
3/3/2021,74227.00,74555.00,74637.00,73817.00,963840.00,0.00
3/4/2021,72505.00,74637.00,74637.00,71767.00,1980000.00,-0.02
3/5/2021,73161.00,72177.00,73817.00,71767.00,1370000.00,0.01
3/8/2021,71685.00,74145.00,74145.00,71357.00,1940000.00,-0.02
3/9/2021,71110.00,71931.00,71931.00,66681.00,1400000.00,-0.01
3/10/2021,71357.00,71110.00,71357.00,69962.00,980880.00,0.00
3/11/2021,71603.00,72013.00,72505.00,71275.00,1050000.00,0.00
3/12/2021,71603.00,72177.00,72259.00,71521.00,1050000.00,0.00
3/15/2021,72587.00,72177.00,73161.00,71603.00,1430000.00,0.01
3/16/2021,72177.00,72833.00,72833.00,71521.00,642240.00,-0.01
3/17/2021,72177.00,71849.00,72259.00,71357.00,691680.00,0.00
3/18/2021,73571.00,72095.00,73735.00,71931.00,1470000.00,0.02
3/19/2021,72751.00,72997.00,73325.00,70946.00,1380000.00,-0.01
3/22/2021,72259.00,72751.00,72833.00,71767.00,867960.00,-0.01
3/23/2021,70946.00,72259.00,72341.00,70536.00,1230000.00,-0.02
3/24/2021,69798.00,69880.00,70946.00,69716.00,1040000.00,-0.02
3/25/2021,70536.00,70126.00,70536.00,68896.00,1290000.00,0.01
3/26/2021,70454.00,70126.00,70536.00,68650.00,1100000.00,0.00
3/29/2021,70618.00,70126.00,70946.00,69716.00,1100000.00,0.00
3/30/2021,72587.00,70208.00,73407.00,70044.00,1730000.00,0.03
3/31/2021,75868.00,72587.00,76278.00,72587.00,3770000.00,0.05
4/1/2021,75704.00,76196.00,76278.00,75539.00,2440000.00,0.00
4/2/2021,76032.00,76278.00,76524.00,75704.00,2590000.00,0.00
4/5/2021,76278.00,77918.00,78000.00,76114.00,3090000.00,0.00
4/6/2021,75375.00,76278.00,76442.00,74883.00,2170000.00,-0.01
4/7/2021,76934.00,75375.00,77344.00,74473.00,2350000.00,0.02
4/8/2021,76278.00,77508.00,77508.00,75786.00,1450000.00,-0.01
4/9/2021,75539.00,76114.00,76114.00,75129.00,1270000.00,-0.01
4/12/2021,75375.00,75539.00,75868.00,74965.00,1840000.00,0.00
4/13/2021,77262.00,75950.00,78738.00,75457.00,5840000.00,0.03
4/14/2021,82593.00,77590.00,82593.00,76852.00,7960000.00,0.07
4/15/2021,82019.00,84890.00,86120.00,82019.00,3480000.00,-0.01
4/16/2021,82101.00,81855.00,83249.00,78082.00,3690000.00,0.00
4/19/2021,87842.00,83249.00,87842.00,81527.00,7750000.00,0.07
4/20/2021,86530.00,87842.00,91451.00,85382.00,5150000.00,-0.01
4/22/2021,80543.00,85300.00,88088.00,80543.00,4170000.00,-0.07
4/23/2021,82019.00,80543.00,83249.00,78738.00,6010000.00,0.02
4/26/2021,77918.00,83249.00,83413.00,77918.00,4490000.00,-0.05
4/27/2021,80379.00,77918.00,80871.00,76770.00,2860000.00,0.03
4/28/2021,81199.00,80379.00,81855.00,79969.00,2200000.00,0.01
4/29/2021,80379.00,81363.00,81527.00,79558.00,2160000.00,-0.01
5/4/2021,78656.00,80379.00,80379.00,78000.00,2790000.00,-0.02
5/5/2021,78738.00,78656.00,81117.00,78574.00,2150000.00,0.00
5/6/2021,78410.00,78738.00,80051.00,78410.00,1830000.00,0.00
5/7/2021,77918.00,78000.00,79230.00,77344.00,3080000.00,-0.01
5/10/2021,83331.00,79886.00,83331.00,79148.00,4690000.00,0.07
5/11/2021,83249.00,85300.00,86776.00,83249.00,4080000.00,0.00
5/12/2021,85300.00,83249.00,86120.00,83249.00,2950000.00,0.02
5/13/2021,84480.00,85054.00,85956.00,84316.00,2910000.00,-0.01
5/14/2021,88663.00,85136.00,90221.00,85136.00,4330000.00,0.05
5/17/2021,85464.00,89401.00,89811.00,85464.00,2840000.00,-0.04
5/18/2021,86202.00,86940.00,90221.00,85956.00,3540000.00,0.01
5/19/2021,88581.00,86940.00,89401.00,86202.00,2510000.00,0.03
5/20/2021,93174.00,89401.00,93502.00,88498.00,3390000.00,0.05
5/21/2021,91779.00,92271.00,93338.00,91533.00,3100000.00,-0.02
5/24/2021,91861.00,91779.00,93174.00,91041.00,2580000.00,0.00
5/25/2021,93174.00,91451.00,94732.00,91041.00,2080000.00,0.01
5/26/2021,93174.00,93502.00,93502.00,91861.00,1750000.00,0.00
5/27/2021,90221.00,93174.00,93338.00,86694.00,1970000.00,-0.03
5/28/2021,92271.00,90221.00,92271.00,89073.00,2450000.00,0.02
5/31/2021,90303.00,91861.00,92025.00,89811.00,1210000.00,-0.02
6/1/2021,87760.00,90221.00,90221.00,85874.00,2910000.00,-0.03
6/2/2021,86694.00,88745.00,88991.00,86530.00,2240000.00,-0.01
6/3/2021,86120.00,86612.00,86694.00,84480.00,3150000.00,-0.01
6/4/2021,88006.00,85710.00,88006.00,84480.00,1870000.00,0.02
6/7/2021,85710.00,87760.00,88006.00,85300.00,1090000.00,-0.03
6/8/2021,85300.00,85792.00,87514.00,85300.00,1910000.00,0.00
6/9/2021,85710.00,84480.00,86120.00,84480.00,1280000.00,0.00
6/10/2021,84562.00,85300.00,86038.00,84480.00,1050000.00,-0.01
6/11/2021,86940.00,84562.00,87022.00,84480.00,2150000.00,0.03
6/14/2021,87678.00,87760.00,88581.00,86120.00,1790000.00,0.01
6/15/2021,87350.00,87760.00,88498.00,87104.00,1190000.00,0.00
6/16/2021,85464.00,86940.00,87760.00,85300.00,1240000.00,-0.02
6/17/2021,84480.00,84480.00,86940.00,84480.00,1660000.00,-0.01
6/18/2021,87350.00,86448.00,87760.00,84480.00,1810000.00,0.03
6/21/2021,89155.00,87350.00,90221.00,86120.00,2150000.00,0.02
6/22/2021,88991.00,89483.00,90221.00,88088.00,1480000.00,0.00
6/23/2021,87596.00,88581.00,89073.00,87350.00,893160.00,-0.02
6/24/2021,87350.00,87350.00,88498.00,86612.00,919920.00,0.00
6/25/2021,87268.00,87186.00,87760.00,86120.00,935520.00,0.00
6/28/2021,89319.00,87760.00,90139.00,87514.00,1790000.00,0.02
6/29/2021,88991.00,89811.00,90139.00,88252.00,1190000.00,0.00
6/30/2021,91369.00,89401.00,92271.00,89401.00,2700000.00,0.03
7/1/2021,93892.00,92155.00,94306.00,91080.00,2050000.00,0.03
7/2/2021,94223.00,94306.00,94637.00,93644.00,1550000.00,0.00
7/5/2021,92321.00,93313.00,93727.00,87688.00,2660000.00,-0.02
7/6/2021,90170.00,90997.00,92651.00,89342.00,2510000.00,-0.02
7/7/2021,95960.00,90170.00,95960.00,87771.00,2960000.00,0.06
7/8/2021,99104.00,95133.00,99269.00,94306.00,3000000.00,0.03
7/9/2021,96705.00,97615.00,101337.00,95133.00,2570000.00,-0.02
7/12/2021,99187.00,97615.00,99187.00,90583.00,2520000.00,0.03
7/13/2021,95133.00,99187.00,99187.00,93644.00,1830000.00,-0.04
7/14/2021,96126.00,95133.00,96705.00,91990.00,1720000.00,0.01
7/15/2021,95133.00,94306.00,97532.00,93892.00,1270000.00,-0.01
7/16/2021,99683.00,95547.00,100097.00,94968.00,2370000.00,0.05
7/19/2021,98773.00,98028.00,103406.00,98028.00,1720000.00,-0.01
7/20/2021,101751.00,98856.00,101751.00,97284.00,2140000.00,0.03
7/21/2021,100924.00,101751.00,102744.00,100924.00,1670000.00,-0.01
7/22/2021,101668.00,100924.00,101751.00,99269.00,1320000.00,0.01
7/23/2021,98442.00,100179.00,101089.00,98442.00,1980000.00,-0.03
7/26/2021,100179.00,99187.00,100510.00,97367.00,1510000.00,0.02
7/27/2021,103819.00,99683.00,104646.00,99683.00,2320000.00,0.04
7/28/2021,102992.00,103406.00,103736.00,102578.00,1010000.00,-0.01
7/29/2021,105639.00,102992.00,105887.00,101751.00,1410000.00,0.03
7/30/2021,110851.00,105887.00,113002.00,105226.00,3190000.00,0.05
8/2/2021,112671.00,110685.00,114160.00,108369.00,1520000.00,0.02
8/3/2021,113994.00,112505.00,114160.00,111678.00,1630000.00,0.01
8/4/2021,112505.00,113994.00,114160.00,111843.00,1910000.00,-0.01
8/5/2021,111678.00,111761.00,113250.00,111099.00,1620000.00,-0.01
8/6/2021,111264.00,111761.00,112505.00,111264.00,804600.00,0.00
8/9/2021,116641.00,110851.00,116641.00,110851.00,1830000.00,0.05
8/10/2021,114573.00,116641.00,117055.00,114573.00,1210000.00,-0.02
8/11/2021,113002.00,114987.00,116641.00,113002.00,1190000.00,-0.01
8/12/2021,110851.00,114573.00,114573.00,110851.00,2340000.00,-0.02
8/13/2021,110437.00,109610.00,110851.00,109031.00,1670000.00,0.00
8/16/2021,110437.00,111264.00,112919.00,109362.00,1160000.00,0.00
8/17/2021,109610.00,111513.00,111595.00,109610.00,952320.00,-0.01
8/18/2021,111264.00,111678.00,113250.00,110851.00,1560000.00,0.02
8/19/2021,112753.00,112505.00,112753.00,111264.00,1010000.00,0.01
8/20/2021,110685.00,111926.00,112340.00,109941.00,1570000.00,-0.02
8/23/2021,105060.00,110024.00,110437.00,105060.00,2060000.00,-0.05
8/24/2021,106301.00,105060.00,107376.00,105060.00,1560000.00,0.01
8/25/2021,111678.00,107376.00,112919.00,106797.00,1400000.00,0.05
8/26/2021,110851.00,111761.00,113498.00,109279.00,1160000.00,-0.01
8/27/2021,112423.00,109279.00,112836.00,109279.00,2310000.00,0.01
8/30/2021,109693.00,114573.00,114573.00,109693.00,3240000.00,-0.02
8/31/2021,111678.00,109693.00,112505.00,109196.00,3750000.00,0.02
9/1/2021,110272.00,111016.00,112092.00,110024.00,1230000.00,-0.01
9/6/2021,108452.00,110851.00,110851.00,108452.00,1820000.00,-0.02
9/7/2021,107376.00,108535.00,108535.00,107128.00,1850000.00,-0.01
9/8/2021,105887.00,106715.00,107542.00,105887.00,1670000.00,-0.01
9/9/2021,108369.00,105722.00,109362.00,105556.00,1230000.00,0.02
9/10/2021,107542.00,108783.00,109527.00,107542.00,853560.00,-0.01
9/13/2021,108038.00,108369.00,109196.00,107625.00,1520000.00,0.00
9/14/2021,112092.00,109031.00,112257.00,108204.00,3080000.00,0.04
9/15/2021,119868.00,111678.00,119868.00,111678.00,3360000.00,0.07
9/16/2021,123921.00,121605.00,124087.00,120116.00,2740000.00,0.03
9/17/2021,120778.00,122432.00,123673.00,120364.00,2870000.00,-0.03
9/20/2021,118296.00,120860.00,122846.00,118296.00,1260000.00,-0.02
9/21/2021,118710.00,116641.00,119950.00,116641.00,1590000.00,0.00
9/22/2021,121605.00,119950.00,123259.00,118710.00,1030000.00,0.02
9/23/2021,119950.00,121191.00,122846.00,118296.00,1120000.00,-0.01
9/24/2021,117800.00,119950.00,120364.00,117303.00,1390000.00,-0.02
9/27/2021,111678.00,118048.00,118710.00,111678.00,1460000.00,-0.05
9/28/2021,112505.00,111595.00,116393.00,110934.00,1540000.00,0.01
9/29/2021,116641.00,114904.00,116641.00,114160.00,676200.00,0.04
9/30/2021,117965.00,116724.00,119454.00,116641.00,905520.00,0.01
10/1/2021,115814.00,117469.00,118296.00,115814.00,1030000.00,-0.02
10/4/2021,116807.00,117386.00,118296.00,115897.00,594480.00,0.01
10/5/2021,116807.00,118048.00,118213.00,116311.00,719160.00,0.00
10/6/2021,117634.00,117882.00,117882.00,116559.00,648360.00,0.01
10/7/2021,117221.00,118296.00,118296.00,116641.00,657960.00,0.00
10/8/2021,120364.00,117469.00,120778.00,117386.00,1210000.00,0.03
10/11/2021,121605.00,120364.00,122846.00,118296.00,1110000.00,0.01
10/12/2021,120364.00,122019.00,122846.00,119950.00,810840.00,-0.01
10/13/2021,118379.00,121605.00,121605.00,118296.00,1370000.00,-0.02
10/14/2021,117551.00,118379.00,119123.00,117138.00,1710000.00,-0.01
10/15/2021,116641.00,117634.00,118627.00,116641.00,1070000.00,-0.01
10/18/2021,118296.00,116724.00,119206.00,116641.00,760800.00,0.01
10/19/2021,116641.00,118875.00,118875.00,116559.00,918000.00,-0.01
10/20/2021,118379.00,117138.00,118627.00,115814.00,1180000.00,0.01
10/21/2021,115980.00,118296.00,118379.00,115980.00,1300000.00,-0.02
10/22/2021,115897.00,116311.00,117055.00,115897.00,559320.00,0.00
10/25/2021,116145.00,118296.00,118296.00,116145.00,690000.00,0.00
10/26/2021,115483.00,117055.00,117055.00,114822.00,1020000.00,-0.01
10/27/2021,121440.00,115814.00,122349.00,115649.00,2420000.00,0.05
10/28/2021,125493.00,121440.00,126155.00,119123.00,2110000.00,0.03
10/29/2021,124831.00,124087.00,125741.00,122019.00,1860000.00,-0.01
11/1/2021,120364.00,124087.00,124169.00,120033.00,2000000.00,-0.04
11/2/2021,120364.00,120364.00,123011.00,120281.00,1230000.00,0.00
11/3/2021,120364.00,120364.00,122432.00,119123.00,1620000.00,0.00
11/4/2021,122349.00,120612.00,123673.00,119950.00,1380000.00,0.02
11/5/2021,122267.00,122432.00,124004.00,121770.00,1480000.00,0.00
11/8/2021,125741.00,124087.00,126238.00,123094.00,2250000.00,0.03
11/9/2021,122267.00,126486.00,126486.00,122184.00,1770000.00,-0.03
11/10/2021,122184.00,122432.00,123921.00,121522.00,1580000.00,0.00
11/11/2021,121522.00,123094.00,124914.00,120778.00,2090000.00,-0.01
11/12/2021,123756.00,121522.00,124169.00,121440.00,1750000.00,0.02
11/15/2021,127396.00,124087.00,127396.00,122598.00,2190000.00,0.03
11/16/2021,125741.00,127230.00,128306.00,124087.00,2040000.00,-0.01
11/17/2021,124500.00,124914.00,125741.00,124169.00,434640.00,-0.01
11/18/2021,122432.00,124500.00,125741.00,122432.00,1270000.00,-0.02
11/19/2021,121936.00,123259.00,124004.00,121936.00,1560000.00,0.00
11/22/2021,124004.00,122019.00,124004.00,121605.00,761520.00,0.02
11/23/2021,129464.00,122929.00,129712.00,122929.00,2240000.00,0.04
11/24/2021,129877.00,128637.00,132111.00,127478.00,1560000.00,0.00
11/25/2021,130291.00,129877.00,131532.00,128306.00,1260000.00,0.00
11/26/2021,130291.00,129050.00,130291.00,128388.00,1360000.00,0.00
11/29/2021,126155.00,128223.00,129050.00,125824.00,1770000.00,-0.03
11/30/2021,123425.00,126320.00,127313.00,123425.00,1790000.00,-0.02
12/1/2021,124004.00,123259.00,125741.00,123259.00,1510000.00,0.00
12/2/2021,125741.00,124087.00,126899.00,124087.00,1210000.00,0.01
12/3/2021,124914.00,125741.00,128637.00,124914.00,1380000.00,-0.01
12/6/2021,124914.00,124914.00,126568.00,119950.00,1320000.00,0.00
12/7/2021,125658.00,124500.00,126155.00,124500.00,683640.00,0.01
12/8/2021,124997.00,125079.00,125741.00,124997.00,778080.00,-0.01
12/9/2021,127396.00,124087.00,127396.00,124087.00,941280.00,0.02
12/10/2021,127148.00,126568.00,127396.00,124252.00,1200000.00,0.00
12/13/2021,129050.00,127478.00,130208.00,127230.00,1750000.00,0.02
12/14/2021,129877.00,128967.00,130291.00,128802.00,1130000.00,0.01
12/15/2021,133186.00,129050.00,133186.00,129050.00,1470000.00,0.03
12/16/2021,132359.00,133186.00,133931.00,125907.00,1150000.00,-0.01
12/17/2021,130291.00,132111.00,133683.00,130043.00,3580000.00,-0.02
12/20/2021,134014.00,134014.00,134758.00,130291.00,6040000.00,0.03
12/21/2021,137819.00,134014.00,137902.00,132359.00,9030000.00,0.03
12/22/2021,140632.00,138977.00,141459.00,137488.00,10420000.00,0.02
12/23/2021,141459.00,140549.00,144768.00,137819.00,11840000.00,0.01
12/24/2021,141459.00,141459.00,144768.00,139060.00,9270000.00,0.00
12/27/2021,139804.00,141376.00,144768.00,139060.00,8540000.00,-0.01
12/28/2021,141872.00,140218.00,144602.00,138315.00,9230000.00,0.01
12/29/2021,142286.00,141872.00,144023.00,140218.00,7460000.00,0.00
12/30/2021,141872.00,142286.00,142948.00,139804.00,6110000.00,0.00
12/31/2021,141459.00,140466.00,141955.00,139556.00,7850000.00,0.00
1/4/2022,140632.00,141459.00,141459.00,139804.00,1200000.00,-0.01
1/5/2022,133186.00,141459.00,141459.00,133186.00,1510000.00,-0.05
1/6/2022,127230.00,133186.00,133186.00,127230.00,1980000.00,-0.04
1/7/2022,127396.00,128967.00,131946.00,127396.00,1570000.00,0.00
1/10/2022,126568.00,128967.00,128967.00,126568.00,534480.00,-0.01
1/11/2022,119868.00,126568.00,127396.00,119868.00,1610000.00,-0.05
1/12/2022,119868.00,120364.00,122267.00,119702.00,1270000.00,0.00
1/13/2022,119785.00,119950.00,121440.00,117138.00,1170000.00,0.00
1/14/2022,119785.00,117551.00,119950.00,117551.00,588960.00,0.00
1/17/2022,117469.00,119950.00,120612.00,113250.00,995880.00,-0.02
1/18/2022,117551.00,115814.00,125658.00,115401.00,1050000.00,0.00
1/19/2022,122019.00,116807.00,125328.00,116807.00,1520000.00,0.04
1/20/2022,123425.00,124087.00,124914.00,122432.00,1050000.00,0.01
1/21/2022,124914.00,126072.00,126072.00,123425.00,1040000.00,0.01
1/24/2022,118296.00,122680.00,124252.00,118296.00,1140000.00,-0.05
1/25/2022,126568.00,119123.00,126568.00,116724.00,1260000.00,0.07
1/26/2022,121605.00,127727.00,127727.00,121605.00,1160000.00,-0.04
1/27/2022,117469.00,121191.00,121191.00,117469.00,873240.00,-0.03
1/28/2022,118296.00,118379.00,121770.00,118296.00,428280.00,0.01
2/7/2022,122349.00,119950.00,122846.00,118296.00,734280.00,0.03
2/8/2022,120364.00,121109.00,122184.00,119950.00,602400.00,-0.02
2/9/2022,121274.00,121191.00,122846.00,119950.00,702600.00,0.01
2/10/2022,123756.00,122432.00,123756.00,121522.00,1720000.00,0.02
2/11/2022,123921.00,124087.00,125328.00,122515.00,585000.00,0.00
2/14/2022,125410.00,122846.00,125410.00,122515.00,1110000.00,0.01
2/15/2022,132773.00,125576.00,132773.00,124087.00,1890000.00,0.06
2/16/2022,130787.00,132359.00,132359.00,130291.00,987840.00,-0.02
2/17/2022,134841.00,130705.00,134841.00,130456.00,2010000.00,0.03
2/18/2022,135089.00,132359.00,136495.00,131366.00,1420000.00,0.00
2/21/2022,132607.00,135172.00,135172.00,132442.00,1150000.00,-0.02
2/22/2022,130291.00,129298.00,132194.00,129298.00,670920.00,-0.02
2/23/2022,130043.00,130208.00,131946.00,129464.00,551520.00,0.00
2/24/2022,131946.00,129464.00,134841.00,128719.00,1190000.00,0.01
2/25/2022,130705.00,133186.00,133186.00,130705.00,687000.00,-0.01
2/28/2022,129050.00,130705.00,132276.00,129050.00,512280.00,-0.01
3/1/2022,129464.00,129877.00,130291.00,128637.00,432000.00,0.00
3/2/2022,129877.00,128223.00,130705.00,128223.00,987480.00,0.00
3/3/2022,131615.00,131284.00,134014.00,129629.00,903480.00,0.01
3/4/2022,133435.00,131946.00,134675.00,130705.00,1440000.00,0.01
3/7/2022,130870.00,132111.00,134345.00,130705.00,1130000.00,-0.02
3/8/2022,131366.00,130705.00,132442.00,130291.00,761160.00,0.00
3/9/2022,128637.00,131118.00,132276.00,127809.00,1050000.00,-0.02
3/10/2022,124087.00,128802.00,130953.00,124087.00,1490000.00,-0.04
3/11/2022,117882.00,123259.00,125328.00,117882.00,1880000.00,-0.05
3/14/2022,112588.00,117634.00,117634.00,110934.00,1980000.00,-0.04
3/15/2022,116724.00,112092.00,116724.00,112092.00,1220000.00,0.04
